x,y
278.9377747,227.6507111
279.4170532,217.6646729
282.4000549,209.371109
298.700531,209.4027405
303.5999146,209.1437073
313.1414795,215.0267639
313.2670288,211.6615448
350.4372864,209.6901855
244.6230316,212.7387848
244.7653961,213.1283112
248.0310516,209.3264771
256.4393005,219.9431305
255.7448883,229.9122467
254.0444946,239.7578278
256.0965271,230.5222321
256.8934784,220.5589447
255.6634216,210.7832794
350.2540894,214.4563904
259.487381,215.528595
259.1802979,225.5211792
258.9250336,235.5151062
259.3352966,233.5307159
259.8325653,223.5461121
260.0080719,213.5519562
351.0475464,217.6817474
308.5588074,217.0649261
197.363739,221.8089294
217.8434296,222.563385
214.3554382,223.7161407
292.3817749,223.5457764
293.0983276,224.7693939
297.9360352,225.77388
312.7566223,222.5836639
295.0493469,231.613205
297.4211731,234.5563202
309.3131409,233.1099548
304.8070679,236.105011
277.2700806,240.3175507
270.2638855,244.0669556
272.3015289,245.6117249
277.6981506,238.8000183
248.5207977,249.6395264
256.8191681,247.4235687
248.9168854,249.6824036
251.2694855,244.7999878
507.0372314,271.476532
508.3583374,281.3741455
508.6095886,291.3659973
508.1582031,301.3510437
507.2698669,310.537323
509.0614014,300.7024231
510.500885,302.506073
515.9844055,303.6296997
512.4461975,312.6291504
506.7537842,311.2335815
512.250061,313.3761292
516.8587036,304.5306396
511.374939,303.7483215
511.4484253,293.7521667
511.3677368,283.756134
510.6246948,273.7906494
509.0474243,270.1638489
510.4007568,280.0407104
510.3407593,290.032135
509.2810669,281.8866272
507.9017334,271.9920654
541.7443237,274.6125793
540.0706787,284.4652405
538.8688965,294.152771
542.7546387,287.0232849
544.2516479,277.1427917
404.2463989,271.0092621
397.213562,273.9822083
399.603363,283.6565247
400.585144,293.5986328
399.6314697,303.5352478
397.8700256,313.3759155
399.7133789,305.7797546
401.3164368,295.9164124
400.7339172,285.9849854
404.8789978,287.5679932
414.1348572,285.9692078
405.8838806,289.7906799
402.7810059,298.228241
402.5124207,308.2219543
403.184906,302.5768738
403.7316284,292.5967102
412.0433655,288.6958923
410.4837036,285.1958618
402.6095581,284.1102295
400.0640564,274.7121124
409.9998169,274.0585175
406.0165405,270.6236267
404.5336609,273.6443634
399.10849,271.8703308
408.9868469,270.706543
541.8719482,288.7702026
539.6101074,289.5307007
541.890564,279.7971802
299.5921936,279.7050476
295.7475281,288.8973999
293.3967285,298.6078796
292.8603516,305.1081543
294.4368286,295.2464905
297.1703186,285.6343994
302.946167,279.4451904
305.2039185,289.0891724
306.1891785,299.0375366
306.847168,304.6714783
306.1723938,294.6982727
305.0005188,284.7712097
222.3564606,282.1470642
215.3323669,288.7793579
214.4760132,298.5629578
220.0045013,306.7027893
217.0390167,311.8033752
207.3342896,314.1629333
199.8680878,320.33078
200.7088013,330.0682068
207.0256653,337.6036072
216.5875244,339.9648743
226.0942688,337.1734009
233.6905365,330.7621765
240.0138702,332.2322388
240.1176147,331.8283081
233.6181335,330.2398071
226.0830078,336.7238159
216.5964661,339.5649719
207.1154175,336.9857788
201.347168,329.043457
201.2431946,319.2875061
209.4122772,313.9915771
219.1400452,311.6939697
219.4059753,305.3618469
214.6102753,296.8274231
216.7667084,287.2754822
224.9105682,282.3730774
233.2791748,287.5793762
237.098877,291.9468384
230.4310913,284.5733337
282.5396118,284.9046326
280.4144897,294.6681519
277.9631348,304.3605652
275.2888794,313.9928284
274.1074524,318.8890686
277.5273438,309.4968262
280.1748657,299.860199
281.4798584,298.709259
279.0465393,308.4037781
277.6647339,318.3028564
278.7501526,314.4607849
280.9484253,304.7090759
283.0957947,294.9468384
286.0274353,291.9546814
287.4288025,301.8345032
287.7588196,311.826355
287.8815308,313.8460999
287.8344116,303.8486633
287.0373535,293.9059753
288.5588989,292.0102539
290.7281189,301.7546997
292.0133667,311.6672974
291.8484802,307.4665527
290.583313,297.5531921
287.6410522,288.0350647
285.3063354,286.3858643
220.3899841,286.8235168
217.0366516,295.9328918
221.7644043,304.4182434
229.6138916,305.5471191
228.321991,306.3589478
220.7429657,302.4974976
217.5789642,293.4359741
223.1861115,285.8120117
231.0354309,291.1515503
226.782547,286.2083435
458.3407593,290.2236633
299.1538391,291.1750183
297.0675354,300.94104
298.6639404,294.2700806
301.582428,290.8996582
302.3311157,300.8635254
302.3724365,295.2053833
457.7134399,289.4790344
479.5941467,299.4819946
479.6152344,300.1244812
485.2155457,296.1427002
481.3864441,305.3483887
483.0057983,302.6511841
484.4775391,293.6220703
440.7325439,300.8000488
440.3718567,304.7883301
443.8131714,310.3320618
449.7841797,316.4061279
455.6064453,309.25177
450.8799744,308.8888855
454.8924561,312.1546021
446.5153809,315.4482727
446.7718506,310.4585266
446.1835327,306.1871033
451.9378967,299.1221313
447.5782776,297.3157043
246.1713562,299.4978638
242.7661133,308.893219
238.2496948,317.8002625
231.8824615,314.4751282
232.8211517,316.7838135
239.4519196,316.5726624
244.2171021,307.7886658
244.5421143,312.3155212
240.1754456,321.2767639
243.0240631,329.7532654
248.5183563,338.0849304
245.6697083,341.6829224
249.8650513,342.7641907
246.2763519,333.6892395
240.317215,325.6646729
243.1588593,316.8339844
246.5805359,307.4547729
248.3467102,297.6283875
488.7747803,301.5748596
489.7253723,311.4030151
496.063324,310.1826172
489.4326477,308.0136719
489.4930115,298.0185852
497.2795105,299.6807861
491.7384338,303.7092896
498.4518433,305.5063477
499.4000549,309.3974609
503.101532,306.1575012
493.5999756,306.6807251
494.8633423,301.0473633
494.4237366,296.5406494
450.8597412,299.6576233
442.0400085,303.5641174
442.0140381,300.5357056
450.9051819,296.1663208
471.112854,304.5628052
474.2762146,313.9899597
479.5671082,309.5816345
473.8353271,311.9066772
471.3043518,302.2392578
477.0639038,305.5207825
472.1839294,300.4452515
411.6239929,301.8231812
410.124115,311.6304932
415.1272888,319.4247131
420.2066956,314.160614
420.1155701,317.2299194
411.8803406,316.3300781
412.6298218,312.6171875
413.0731506,311.7191467
420.1321716,309.8905029
420.1866455,300.2709656
457.8968201,301.1481323
457.969574,311.1426086
458.4859924,302.4909363
460.9016113,305.6072388
459.706665,315.0011292
460.6951599,315.1116638
461.360321,305.3242798
419.0253296,299.5643921
420.0809631,309.035614
417.4848938,307.5812988
413.6608887,300.565094
358.9068909,301.9915161
354.7804565,306.8916931
358.4472961,303.4741821
365.8556824,300.6035767
366.1912231,310.4892883
368.0635986,319.2032166
370.5612183,322.5702515
363.4050293,321.5533447
363.1483765,311.5769958
361.6019592,304.4148254
358.317627,311.3308105
362.7831421,305.3909302
362.8663025,315.3875427
364.9547119,324.7417603
372.2521973,320.2357178
367.3201294,319.3519287
366.6970825,309.4645386
365.9815979,299.849884
428.3037109,305.724762
426.3712158,313.0548096
428.3159485,316.6664734
427.2617798,316.6109314
429.3736267,311.8649902
429.331665,303.4976196
435.5599976,311.2244568
435.9469604,313.2948303
431.5323181,304.68396
345.3553162,302.5031128
348.760376,310.6056824
345.2210083,302.2583923
417.5194092,304.2051392
413.1809692,305.2008972
332.9117737,304.9315186
334.2360535,313.6209412
339.0145264,322.2537842
344.1856079,320.4776306
336.4901123,318.6494446
336.9675903,313.9529419
337.3366394,313.187561
331.6993103,307.6438599
336.9567566,302.3603821
230.6475067,310.6635437
237.1548309,303.1400452
315.2288208,308.1311035
315.9690552,317.5210876
320.3627319,326.4896851
327.5406799,325.3085022
327.2580872,324.9385986
320.3791199,325.8455811
318.5056763,318.3439636
321.9867249,321.7536926
318.2402649,312.8305054
320.2646484,308.3987427
315.661499,315.6758423
316.6608887,306.6197815
325.3113098,303.8259277
327.9522095,313.1513367
328.2504883,316.5246582
327.3171997,306.6180115
302.793457,307.5452271
297.1280823,309.720459
342.0555725,306.0552063
323.9633789,314.6719666
324.2058105,311.4655151
535.9156494,313.6534729
303.2768555,312.2432251
347.2791443,313.8288269
402.1148376,313.3130188
218.6986237,315.2302551
208.8437195,316.904541
201.4684296,322.8772278
204.6254425,331.9057312
213.4693451,336.179718
223.2389069,334.7664795
230.8990326,328.4659119
232.2624969,319.8576355
227.8719482,314.6190186
233.3854828,322.9427795
228.0881653,330.8751526
219.4415894,335.5737305
209.6345825,334.6774292
202.9020996,327.7025452
205.2022705,318.8184814
214.8288422,316.3106384
224.5531464,314.0217896
351.6705017,321.8717346
356.9265442,317.2571106
353.2773743,322.64505
353.0997009,313.8820496
346.0804443,316.6256409
401.9567566,316.9776001
297.0817566,318.7584229
401.1763611,320.6200867
272.853363,322.5632629
305.5444641,323.8276062
293.4120178,327.3754272
293.0596924,327.7016907
399.2618408,327.4718018
270.8807983,332.2497559
272.2678528,332.5345154
502.5039978,143.9960022
498.0726929,146.3957443
501.507019,154.5301056
503.849823,164.2176514
503.990509,174.2072906
502.5618896,184.0997772
500.5693054,189.1059265
496.0768738,190.8325348
499.4913025,198.1770477
508.499939,194.0984039
516.0219727,187.5241547
522.4214172,179.8474731
527.4983826,171.2444916
529.6122742,161.6019287
523.7970276,153.9014587
514.5565186,150.1392059
506.4698181,145.4125366
361.1358643,145.7704239
366.1044006,148.8409271
356.8323669,152.2877045
347.0244446,154.2298737
345.8984375,150.6344757
355.5496216,148.0071564
353.3881836,148.1844482
343.782959,150.9499969
346.4067993,154.8401184
356.1784668,152.701355
365.6585693,149.71875
362.8324585,144.4920883
512.3781128,149.927475
521.7514343,153.3974152
528.7516479,159.9189301
527.5169678,169.7122803
522.9170532,178.5710297
516.7180786,186.4074249
509.3293762,193.1341248
500.5535278,197.7058258
496.7256165,190.8666992
500.3597412,191.6044006
503.6353149,182.2079926
504.6966553,172.2710876
504.3232117,162.2834167
502.0484619,152.5743866
505.2998962,157.7721558
506.9960327,167.6175079
507.273468,177.6103973
506.1148071,187.5334625
512.1134338,184.9741058
518.7225037,177.4839783
523.6578369,168.8123322
524.3287354,165.2958679
520.2880554,174.4029083
514.2319336,182.3454895
506.6930542,188.8760071
507.6893005,179.2650299
507.8868103,169.2699738
506.7078552,159.3471375
506.6884766,153.0716858
516.2269897,156.0685883
524.6347046,161.1769409
516.5780334,155.8726044
507.0837097,152.7410431
503.0517883,144.8373795
411.2359009,160.3146667
411.527771,170.3106689
411.1097412,180.3034363
409.3534241,190.0942383
404.3168945,198.7148132
398.0706787,196.2831116
403.6462708,192.0721588
399.8186035,186.3640137
393.8692322,193.2978821
396.2036438,202.7305908
405.2393494,206.1549377
412.0174561,200.8644409
415.4787598,192.1429291
420.7225952,200.2187653
422.1087036,193.0720062
415.0623474,187.0486755
415.2197876,177.355835
415.5011902,167.358017
414.7559814,157.3942108
413.7303772,158.2889099
414.9068604,168.1972809
414.5645447,178.1912842
415.1363525,187.6374817
421.9429016,193.7493134
419.0791016,198.2728577
413.7291565,193.1020508
410.9748535,202.6885376
402.4296875,205.381012
394.9317322,199.5159607
395.4579773,189.8605957
403.8131409,188.7555695
397.7527771,193.3848114
402.0124512,201.3185272
407.5449524,193.4455261
411.2392578,184.3217621
412.1756592,174.367157
412.2223816,164.3655243
412.6219788,155.3291931
354.7341614,164.5721588
355.1617432,174.554718
354.177124,184.5045319
352.4381714,194.3546448
350.708313,204.206955
350.722229,206.2821198
352.4676208,196.433075
354.3192749,186.6025085
355.5470581,176.6822205
355.4323425,166.6853485
355.183136,157.0693207
358.5246887,165.8999481
358.9263,175.8895264
358.2809143,185.8677216
356.6917419,195.7427216
355.4206238,205.6604156
355.8936157,204.0224457
357.3821106,194.133316
358.9339294,184.2538452
359.449707,174.2683716
358.8618164,164.2887421
355.6607056,155.056076
220.6089478,164.4082184
220.3170624,174.4051666
219.5050507,184.3750153
213.5238953,187.5802307
204.579834,190.598938
205.3440857,180.6247711
205.6478729,170.6291656
204.5013275,160.7134399
200.9086151,163.1410522
201.2490692,173.1287231
200.697937,183.1155243
199.6083527,193.0582123
197.782547,202.8890076
199.3907013,197.4137421
200.6603699,187.4918976
201.5568848,177.5293427
201.8296204,167.5350647
203.6398315,160.7967072
205.1063385,170.6312103
204.8780212,180.628891
204.2646027,190.5860291
213.4248047,188.2913208
217.5115356,191.8145905
208.2695923,194.9672852
203.1296844,200.8220673
202.9335632,205.0241547
204.8670197,195.6345062
214.7109528,194.0540924
218.0509644,197.2645111
217.4361877,204.4469299
218.7999878,194.5375061
219.9502563,184.6004791
220.8768311,174.6412964
221.1396179,164.6423645
223.4759369,159.8305817
224.1267242,169.7891846
223.5739136,179.7754669
222.7936707,189.747879
222.2678986,199.7373352
222.1437988,208.8973236
222.6901398,198.9093628
223.3379822,188.9270782
224.2079163,178.961853
224.6628418,168.9705505
223.9984741,159.0063171
467.1493835,173.3143463
466.0202637,182.5727386
470.992157,174.9449768
471.0234985,171.3813019
467.9003296,180.7750854
467.7979126,173.145462
528.037384,177.8085327
527.9636536,187.8022003
534.2298584,192.4073334
541.7913818,189.902832
532.8818359,187.1544952
533.0985107,178.3472137
541.1908569,181.3083954
534.9120483,174.2594757
538.6123657,177.6049805
535.0560303,179.1660614
531.5681152,184.5414581
539.1464844,187.9336243
535.5582886,191.7552032
528.4549255,188.3365631
528.5386963,178.3568573
545.1326294,178.7771606
547.9589844,187.9726257
555.3741455,192.4874878
557.6819458,202.1967163
558.2189941,212.1732635
551.805542,214.7039337
542.934082,210.0971527
534.7243042,205.3314209
538.3132935,213.1887665
547.1582642,217.7973938
556.4584351,221.4578857
562.807312,216.0657349
562.5501099,206.0799408
561.0228271,196.2012177
557.4990234,186.8880463
549.7581177,182.3243103
548.8430786,180.7348175
556.0908813,186.0677948
560.2854614,195.0588684
562.0001831,204.9033813
562.4252319,214.891861
556.9519043,221.3443909
547.6834717,217.6150055
538.8110352,213.0381927
536.4689331,206.0770111
544.7196045,211.6599121
553.7970581,215.8403015
558.612793,210.6290131
557.9766846,200.6551056
555.3624878,191.0370941
547.2686157,186.4691772
547.822876,178.6728363
439.8528137,191.5449677
438.6009521,184.1508331
444.6984253,189.3768005
448.8310547,191.1559296
444.2521362,199.2582092
437.3348083,204.3596649
428.1507568,202.246109
424.9621277,192.8526611
428.5305481,184.3352509
432.3331909,192.0274963
430.5984497,199.4682159
438.3182373,195.4479218
434.3422852,199.6138153
431.0534363,194.7210388
432.4627075,185.5939789
425.1191406,186.9347839
425.1820068,196.8163605
430.6961365,204.6700897
440.4187317,205.2141113
445,197.0692444
450.5877686,189.4103088
444.4813232,189.0267944
438.43927,181.9159851
457.2657471,191.8711243
453.6769409,196.9457855
463.3386841,197.9559021
460.8214111,189.2826385
457.5090942,182.8341827
462.9982605,193.3058319
457.5262756,197.7464294
458.0530701,193.5693665
457.109436,184.4016266
363.6229553,190.5332947
363.4762573,200.3561859
370.1295776,207.2985535
377.6725464,202.870636
373.8405457,201.9237976
373.337616,207.2628174
365.2661133,202.6324463
363.4454041,193.0163574
369.41745,185.7033386
373.2600708,193.8731842
367.6706543,199.711792
369.6542969,199.8859711
373.8104553,192.392868
368.9460449,185.4539642
429.3554382,187.614212
295.4285583,194.1034088
295.9743347,204.0823669
301.9479675,210.6031647
307.2533875,202.7335968
308.1521606,210.967926
307.9015198,220.650177
308.5727539,210.6926117
307.8516541,200.7378998
303.7216492,209.3183136
296.5801697,205.5523834
295.8249207,195.5998077
293.8935852,188.1833344
300.9862366,192.8898468
300.7682495,190.1558685
257.8197327,188.810257
254.3471527,195.9279938
255.547821,205.8564911
256.0520172,214.9599609
255.7007294,224.9569397
254.6681061,234.9021301
253.4341125,241.4541931
255.6567383,231.7086945
256.292572,221.7312164
255.365509,211.8523712
255.7235565,202.0194092
254.813858,192.0675507
263.4795532,188.7240448
268.2600403,196.78302
265.6532593,206.3043671
260.0194092,214.2278595
259.8560181,224.2288666
259.2422791,234.212677
257.9410095,244.1252441
251.6714172,251.0601349
248.2355194,243.4968109
251.574646,242.6454773
247.1981506,246.7108765
254.0685577,250.9613037
258.5064087,242.2423706
259.8863373,232.3430023
260.313385,222.3506165
260.7652588,212.5289612
266.8909149,204.7108154
268.4944458,194.9764252
262.4130859,187.9994049
302.9680786,193.3397369
304.0847778,190.6381836
310.8265076,193.1037903
312.7055969,202.9082184
313.3438721,212.8893127
313.565979,218.1117401
313.3612366,208.1109009
312.4096985,198.1587219
308.8919678,188.9535065
377.9949646,194.8711395
381.3155212,204.1373291
390.5692749,204.5585938
388.8853149,198.9508667
382.1128235,194.9883423
387.9839172,191.9859161
379.1138,188.322998
275.3587036,189.8946533
275.2156372,199.5700989
275.6882782,209.5606995
275.5493927,219.5614929
274.7151642,229.5272064
272.4311066,239.2321777
271.271637,246.1776123
277.8070374,239.8163605
279.4562988,229.9664612
279.9443359,219.9766388
280.9544678,210.6096802
286.7536316,202.8358459
286.505127,193.0851898
278.3751831,188.6820526
229.4841919,197.8066406
229.7674866,207.79422
234.638504,215.0085907
239.0459137,206.3317871
244.1459961,213.3996277
249.5302277,208.7911377
243.9600525,201.5329132
244.6365662,193.5246582
235.8909454,188.9350128
286.6715393,194.6153107
285.7712708,204.3792877
279.7696228,211.5638428
279.2295837,221.5524597
278.7162476,231.5424042
277.1358032,241.3950043
269.6525574,244.3174286
273.8813171,235.8269653
275.6530304,225.9895325
276.0729065,215.9969788
276.116333,205.9939117
275.78302,195.9984741
279.720459,189.0389099
383.8363342,193.0492554
382.9959412,199.3034821
392.0302124,201.2300415
384.6082764,204.4217224
379.0457153,197.5693512
380.5935364,189.1329498
243.9494019,194.0146942
239.133255,196.7202606
233.0519714,197.0042419
235.1742554,202.9927521
242.6976776,200.161438
247.4928436,208.6009216
244.2361755,213.0028381
239.1860657,205.2592773
234.8237305,214.0145264
230.1644745,207.3058929
230.2594452,197.3061218
234.5077667,189.3603058
368.1098328,195.3898926
369.1469116,193.7859344
277.507019,193.8161621
279.0935364,203.6625061
282.7020874,197.2008362
257.7244568,195.9622498
259.6321259,205.7615509
263.8955078,197.4354706
263.0375214,194.1227112
261.509964,203.6533356
258.7905731,197.9438477
282.1306152,195.1507416
279.9100037,203.3945007
278.4412537,193.5222473
237.3796997,199.0225983
233.6726379,199.989975
237.18927,195.5947113
300.6749268,199.1865234
216.6262665,209.690918
201.2023163,212.8033295
202.0117188,209.3529968
195.0700836,213.6156616
351.4126587,218.758194
355.4572144,212.8606415
351.2359924,217.9188538
192.8768616,218.1047058
198.4250793,221.4373169
193.0613403,219.7714081
213.2212982,223.5007324
216.6432037,223.7194366
213.7661438,218.2173767
292.2971497,224.9074249
296.428833,233.9798431
305.26828,236.5405731
311.9237671,229.3116608
307.8222656,234.4666443
298.6070862,235.7826385
293.4752808,227.4263153
296.3147888,223.1833191
299.0254211,226.954071
292.586853,220.9907074
306.2380676,227.2083893
506.8559265,273.6795502
507.7446594,283.6395264
507.93396,293.6394348
507.4699097,303.6292419
506.3985901,313.5702515
513.0988464,312.7238159
517.6355591,303.8239746
511.8904419,302.3305359
511.8314209,292.328064
511.7788696,282.3249207
511.0304565,272.3625336
508.3528748,267.0108795
510.9324036,276.475769
511.4302063,286.464325
511.4073486,296.4676819
512.2915649,305.368103
515.8241882,307.0516968
510.5406189,315.4945984
507.2434387,308.7875061
508.3083801,298.8433228
508.6314697,288.8473816
508.194458,278.8566589
506.5239868,269.0026093
541.1246338,274.9893646
539.4111938,284.8424072
537.9784546,294.7001343
542.8459473,289.5709534
544.6223145,279.7281189
545.0783081,269.7866364
400.7925415,270.444458
396.8115234,275.5962524
399.162323,285.305542
399.7862244,295.2782593
399.0028076,305.2452698
397.2396851,315.0891418
395.1102295,324.8577576
400.4882813,325.8574829
395.6842346,323.0310669
397.8328857,313.2631531
399.6125793,303.4195251
400.5288391,293.4804382
399.6112671,283.5247498
397.1481934,273.8774261
404.3728027,270.9837799
411.5920105,273.5240936
401.706604,274.3526306
402.2286072,282.4645996
408.8953247,285.7543335
413.6487427,288.2111206
404.1650696,291.0015564
403.3187561,300.9248047
402.590332,310.9011536
403.0799866,309.0263367
404.0094604,299.0663452
406.4121399,290.7089233
415.694458,287.3001404
408.7102966,285.258667
402.7831421,281.6267395
404.1817017,274.8733826
412.9586182,272.4839172
544.4433594,272.3044891
543.5910645,282.2575378
541.9368896,292.1218262
539.0568237,289.1842651
541.0411987,279.3807983
543.1306763,269.7429504
296.0473328,286.7351379
293.4253235,296.3841553
292.0026855,304.0526123
290.3399963,294.1992188
286.6993408,284.9318237
281.5574341,286.1013489
279.4650269,295.8825989
277.0840454,305.5979309
274.4319611,315.2433472
271.6925049,324.8639526
274.0631714,318.0198669
276.9373779,308.4386292
279.4017944,298.7432861
281.724762,289.0136414
285.7475281,284.8382263
289.6938477,293.9710999
291.6026306,303.7817993
292.5947571,305.618927
293.9284363,295.7130737
296.6155701,286.0866699
302.2221069,278.5736694
305.4187012,287.5859375
306.3911133,297.5416565
307.2635193,307.5065002
308.271637,312.4568176
307.1830444,302.51651
306.3386841,292.5491333
305.0502014,282.6321106
220.1857452,282.4828796
214.2144775,290.2360535
214.34552,300.0349426
220.4631805,307.8348083
215.3009796,311.7854309
205.6622925,314.3747559
198.8472595,321.2129211
200.4728394,330.8812561
207.0531006,338.2095642
216.6609039,340.4451294
226.1766052,337.651947
233.7968445,331.2616272
239.7984314,332.6861877
244.7574158,341.3716125
250.4132996,342.4856567
246.5202179,333.3985901
240.5664215,325.3645325
243.8223572,316.6156311
247.2458801,307.2343445
249.4597626,297.480957
245.9700165,296.8985291
243.1662292,306.4989929
239.0654297,315.6027832
233.0844269,315.2678833
234.2589722,307.6770935
238.7730713,298.9201965
235.9679718,289.5962524
228.6583862,282.8515625
229.8677673,284.1916199
236.768158,291.3565979
237.92659,300.9662476
232.2972717,309.1191711
233.8455048,317.2158813
239.9550476,314.8908081
243.990921,305.743988
247.4424744,296.3584595
247.3987122,303.7653198
244.7065125,313.3855591
240.0338287,322.2027588
244.1034546,330.6048279
249.3227539,339.1087036
245.7187653,342.2862854
240.7828522,333.5865784
234.6747742,329.5633545
227.4192963,336.3786926
218.1210022,339.8357544
208.369278,338.3395081
201.35495,331.4516296
199.4596405,321.7937622
205.928421,314.7261047
215.5667725,312.1337891
221.0528107,307.7791443
214.8720093,300.0109558
214.8186493,290.1875305
220.9908142,282.6486206
219.6406555,288.3144836
217.8286591,297.8360291
223.8269348,305.6981506
231.2773438,303.1056519
230.3648376,303.8539734
223.0041656,304.1947937
217.9931488,295.8516541
221.6398163,286.9207764
229.8475647,290.2536316
233.6159668,296.9100037
228.6173096,288.4539795
454.4106445,289.0249634
459.8895569,287.114624
456.8711243,290.2422485
298.6706848,294.2590637
297.1568298,304.1255493
298.206543,298.2947083
300.9082031,288.7324829
301.8589783,298.6756592
302.4443054,308.6620178
303.6033936,317.9072571
302.7565918,307.9434509
302.1925659,297.9563599
301.1000061,288.0233154
442.7615356,295.5870361
437.2217407,302.3409729
441.1330261,304.9520569
443.5944519,312.4325256
451.1384277,316.4459534
455.8424683,308.5013733
450.1483765,308.6011963
451.4692688,306.2919312
454.553009,313.0504761
445.9420471,315.6660461
443.9366455,306.2932739
436.8603821,304.7001648
443.9186707,298.377594
447.6720276,297.2711182
451.8644409,299.2063904
446.1694946,306.2578125
447.1594543,307.604248
451.5087891,300.1688232
450.6723022,294.6393738
446.0016174,292.0804749
283.3824768,293.3974609
281.3312683,303.1868286
279.1087341,312.9393311
277.2960815,322.7763367
274.4714813,332.326416
270.3892517,329.2473145
275.3635101,331.757843
277.8379822,322.0753784
279.8004456,312.2670593
282.1014404,302.5319519
284.1810913,292.7507324
286.6372986,297.7496338
287.2973938,307.7229309
287.5497131,317.2764282
287.5997009,307.2731628
286.9775696,297.293396
482.2107239,293.9798584
477.5728149,302.8397827
472.4570007,299.64505
466.4937134,298.1001587
471.4273682,306.7496033
475.5949707,315.3007507
481.0378113,307.8489685
485.20755,298.7571106
485.5973816,294.7008972
482.3642578,304.0534363
478.3137817,313.1847839
472.7116699,309.2979736
468.9167175,300.0736084
473.1906128,301.7546692
478.2924194,302.1773987
483.4320374,293.6773987
488.3768616,301.5389404
489.1447754,311.4563599
496.615387,310.234314
488.9700623,309.2127686
488.9836731,299.2372131
495.9997559,297.6189575
493.1799622,300.2161255
495.2967834,305.8495178
503.6228333,307.8884583
502.812439,309.4644165
499.1384888,304.7953491
492.6712952,302.629303
499.4525452,300.3890991
491.5029297,294.8895264
457.5605774,306.6019287
457.6642761,316.257843
462.1964111,309.7664795
461.1434021,299.8346558
411.3965759,300.6274414
409.4129639,310.3507996
413.249115,319.0995483
421.6711121,316.5174866
415.0670471,314.5438538
418.9435425,311.8723145
421.6635742,302.7957764
414.7512207,297.1452637
428.0803833,306.5905762
425.1682739,313.2706604
427.4268494,317.5153809
436.5743713,313.8774414
432.301239,305.2002869
430.1672668,297.5072021
421.3205261,306.0232849
415.2000732,311.1960144
417.0335388,314.9055176
418.4593201,319.0907898
410.6900024,314.9690857
410.6202087,305.0939636
416.2926331,297.5601807
357.3475647,301.6008301
353.9830933,307.3428955
351.5552673,316.9802551
355.1647644,323.5878296
357.6166077,314.0961609
354.5279541,323.2529907
352.4518433,315.561676
354.8382874,305.8739624
359.5812988,301.0711975
366.8173828,301.9131165
366.6464844,311.9151611
369.0933838,317.7782898
371.0801697,322.3981018
363.3930359,322.8502197
362.8739929,312.9110107
361.9257507,304.776825
357.9349976,313.0761108
362.5500488,305.6644287
362.2446899,315.657959
364.5507507,325.2235107
372.1046143,321.2809753
369.6976318,316.5846558
366.8832397,311.7178955
367.1998291,301.7421265
460.9977417,301.5812988
461.5588989,311.5614624
457.6341248,312.433136
457.8563232,302.4338379
431.5583801,304.7316284
435.9915466,313.2880249
426.9473877,317.099884
427.620636,312.3769226
427.9506226,304.3424683
334.5936279,303.223877
332.1402893,311.2697144
336.5122986,320.1923523
344.5022583,321.1019287
348.5404968,311.9882202
346.9750366,302.719635
345.7216797,302.3637085
348.5759277,311.0994263
344.4851685,320.1986084
336.9232178,320.0392151
332.7909851,310.9763489
335.3971863,303.1135559
345.0256653,302.0343018
416.548584,308.0247192
416.9750061,303.1898804
414.0213928,304.5866699
315.3803101,306.3365479
314.5188293,315.3497009
318.6891479,324.4324341
326.1133728,328.5370483
328.6202698,319.0767517
328.2365723,309.1020508
322.5211487,302.0639648
328.1268311,309.3859863
328.209137,319.3817749
325.2492981,328.5021362
318.4353638,322.908905
314.2025452,313.8651123
317.682373,304.9216919
336.4953003,308.1156006
339.8342896,316.8988342
343.8145142,309.8197632
339.5386658,315.9989319
337.9807434,307.4508057
297.6075134,308.5721741
318.1722717,314.7518005
323.5013733,321.9221497
323.7847595,311.9403687
323.5743408,311.6711426
323.0331421,321.6306152
318.4540405,313.425415
534.9092407,309.1735535
538.4990234,313.6338196
537.9511719,312.0462646
222.3601685,314.6175232
212.5797272,316.6708374
203.4602966,320.2733765
203.8456573,329.780426
211.8043518,335.4134521
221.6596375,334.9749451
229.7227936,329.2511292
232.2412567,320.9364319
226.0001221,313.4903259
230.2832947,318.7953186
230.9664307,327.1591187
223.5776978,333.7920837
213.8811188,335.4795532
205.3293152,330.7583008
203.2495575,321.4296265
211.9981995,317.1874084
221.8082275,315.2546387
309.4884949,317.795166
402.2553101,317.2773438
287.9547424,320.2168884
309.6560669,325.1329956
305.4638672,324.057373
311.2269592,321.5848389
289.8832092,327.609375
295.2975159,326.1743774
364.0780029,144.9560013
366.2998962,148.1747742
503.2727966,148.6062622
511.4957275,153.7162018
520.7907104,157.3658752
525.0182495,165.377655
521.2026367,174.5611115
515.1160889,182.4768829
507.6358948,189.0927429
505.8846741,182.6388092
504.3577576,181.9499969
501.0905151,191.3843231
496.7710266,195.5485077
505.7114258,195.3324432
513.4403687,189.0213318
520.0471497,181.5214844
525.5908813,173.2078857
528.9506531,163.8591919
524.7494202,155.403183
515.6521301,151.3206329
506.6871643,147.47715
354.9989624,148.4774475
345.4023438,151.281723
349.8717346,153.1589203
359.7038269,151.3304749
357.8588867,151.2997131
347.9612427,152.7358398
350.6452942,150.3332977
